id,position,name,score,ratings,category,price_range,full_address,zip_code,lat,lng
169,54,Underground Chuck's (1709 Fulton Rd),,,"American, Sandwich, Burgers",$$,"1709 Fulton Rd, Fultondale, AL, 35068",35068,33.60956,-86.80566
170,53,The Electric,,,"American, Sandwiches, Salads",$,"2146 Tyler Road, Hoover, AL, 35226",35226,33.41647,-86.84452
171,51,Denny's (224 Daniel Payne Drive N),3.5,68,"American, Breakfast and Brunch, Coffee and Tea, Dinner, Desserts, Salads, Steak, Sandwich, Family Meals",$$,"224 Daniel Payne Drive N, Birmingham, AL, 35207",35207,33.562544,-86.830681
172,50,Wing Town,,,"Comfort Food, American, Burgers",$$,"1620 Forestdale Boulevard, Birmingham, AL, 35214",35214,33.56894,-86.89912
173,49,The Purple Onion (Hueytown),4.5,97,"Mediterranean, Greek, Comfort Food",$,"3044 Allison-Bonnett Memorial Drive, Bessemer, AL, 35023",35023,33.45133,-86.98123
174,48,Crawdaddy's,,,"Mexican, Latin American, New Mexican",$$,"2247 Pelham Pky, Birmingham, AL, 35005",35005,33.59286477,-86.95821521
175,47,Hero Doughnuts (Parkside),4.8,59,"Burgers, American, Sandwiches",,"1701 1st Avenue South, Birmingham, AL, 35233",35233,33.5097,-86.8075
176,46,The Purple Onion (Lakeview),4.3,100,"Mediterranean, Wings, Comfort Food",$,"737 29th Street South, Birmingham, AL, 35233",35233,33.51085,-86.78597
177,44,The Millionaire Cheesesteaks,,,"Sandwiches, American, Comfort Food",$,"1100 Forestdale Blvd., Birminham, AL, 63112",63112,33.55725937,-86.89021022
178,43,Hootie's Burger Bar (1278 Oak Grove Road),,,"American, Bar Food, burger, Sandwiches, Burgers",$$,"1278 Oak Grove Road, Birmingham, AL, 35209",35209,33.4431257,-86.8291813
179,42,Wings R King (Hoover),4.3,100,"Wings, American, Fast Food",$,"1535 Montgomery Hwy, Hoover, AL, 35216",35216,33.41046,-86.80547
180,40,Firehouse Subs (Homewood),4.7,73,"American, Sandwich",$,"808 Green Springs Hwy, Homewood, AL, 35209",35209,33.46055,-86.81937
181,39,Gus's World Famous Fried Chicken (Birmingham),4.5,43,"Comfort Food, American, Wings",$,"2201 2nd Ave S, Birmingham, AL, 35233",35233,33.5120143,-86.8001379
182,38,Kings Wings,4.3,26,"Wings, American, Fast Food",,"1100 Forestdale Blvd, Birmingham, AL, 35214",35214,33.55741,-86.8903
183,37,Wylam Wings &amp; Things,4,55,"Wings, American, Fast Food",$,"710 Bank Street, Birmingham, AL, 35224",35224,33.5052,-86.92167
184,35,Oak Hill Bar &amp; Grill,,,"American, Burgers, Sandwiches",$,"2835 18th St S, Birmingham, AL, 35209",35209,33.47998,-86.79149
185,34,Hero Doughnuts (Homewood),4.8,77,"Coffee and Tea, American, Breakfast and Brunch",,"3027 Central Ave, Homewood, AL, 35209",35209,33.47608,-86.79674
186,33,Wings Plus V &amp; Grill,4.1,46,"Black-owned, American, Family Meals",$$,"755 Shades Mountain Plaza, Hoover, AL, 35226",35226,33.4140201,-86.8440438
187,32,Wendy's  (213 State Farm Pkwy),4.1,25,"American, Burgers, Fast Food",$,"213 State Farm Pkwy, Homewood, AL, 35209",35209,33.447396,-86.825589
188,31,Crown kitchen and Catering,3.7,17,"Comfort Food, American, Wings",,"2017 Avenue F, Birmingham, AL, 35218",35218,33.5108811,-86.8966982
189,30,A-Wings (Montclair Rd),4.2,86,"American, Wings, Sandwich",$,"1680 Montclair Rd, Irondale, AL, 35210",35210,33.52784,-86.717922
190,27,The Purple Onion (Hoover),4.3,100,"Mediterranean, American, Greek",$,"1551 Montgomery Highway, Vestavia Hills, AL, 35216",35216,33.40672,-86.80573
191,25,Wings R King (Birmingham/Tarrant),4.1,100,"Wings, American, Fast Food",$,"3833 E Lake Blvd, Birmingham, AL, 35217",35217,33.55279,-86.78189
192,24,Overtime Grill &amp; Bar,4.4,17,"American, Sandwich, Salads, Healthy",$$$,"100 Frankfurt Cir, Birmingham, AL, 35211",35211,33.4382811,-86.86596
193,23,B&amp;W Philly Steaks,4.7,30,"Salads, American, Seafood, Sandwich, Wings",$$,"707 Richard Arrington Junior Boulevard South, 103B, Birmingham, AL, 35233",35233,33.5083,-86.8004
194,22,Onetaste,,,"Soul Food, American, Burgers",,"833 Park Road, Pleasant Grove, AL, 35127",35127,33.49062296,-86.97795605
195,21,Dairy Queen Grill &amp; Chill (1349 Hueytown Rd),4.4,15,"Ice Cream + Frozen Yogurt, Burgers, Chicken, American",$,"1349, Hueytown, AL, 35023",35023,33.446515,-86.9969224
196,20,Steak-Out,4.1,61,"Burgers, American, Sandwiches",$,"1717 28th Ave S, Birmingham, AL, 35209",35209,33.4803897,-86.793482
197,19,Jim ‘N Nick’s Bar-B-Q (Gardendale),4.7,35,"BBQ, American, Burgers",$$,"915 Odum Rd, Gardendale, AL, 35071",35071,33.64863,-86.8255
198,18,KFC (1800 20th Street Ensley),4,11,"American, Fast Food, wings",$,"1800 20th Street Ensley, Birmingham, AL, 35218",35218,33.5095866,-86.8857138
199,17,Rodney Scott's BBQ (Birmingham),4.6,100,"Black-owned, BBQ, American, Burgers, Family Meals",$,"3719 3rd Ave S, Birmingham, AL, 35222",35222,33.5213452,-86.77839
200,16,MrBeast Burger (2751 Allison-Bonnett Memorial Drive),4.2,33,"American, Desserts",$$,"2751 Allison-Bonnett Memorial Drive, Hueytown, AL, 35023",35023,33.45479,-86.96679
201,14,O'Charley's (1709 Fulton Rd),4.3,100,"American, Family Meals",$$,"1709 Fulton Rd, Fultondale, AL, 35068",35068,33.609534,-86.805809
202,13,Wayback Burger (1801 4Th Avenue South Suite 103),4.4,100,"Burgers, American, Sandwich, Salads, Healthy",$,"1801 4Th Avenue South, Birmingham, AL, 35233",35233,33.5074677,-86.80459
203,11,Zaxby's (2880 Allison-Bonnett Memorial Dr),4.4,26,"American, Wings, Salads, Healthy, Family Meals",$,"2880 Allison-Bonnett Memorial Dr., Bessemer, AL, 35023",35023,33.4539272,-86.9693379
204,10,Captain D's (1141 Forestdale Boulevard),,,"Seafood, Fast Food, Fish and Chips, American, Family Meals",$,"1141, Forestdale, AL, 35214",35214,33.5589871,-86.8903604
205,9,BK Clouds LLC,4.7,14,"Comfort Food, American, Burgers",,"1539 S Main St, Graysville, AL, 35073",35073,33.61178,-86.96377
206,8,Burger King (1484 Forestdale Blvd),3.2,16,"American, burger, Fast Food, Family Meals",$,"1484 Forestdale Blvd, Birmingham, AL, 35214",35214,33.565045,-86.8963771
207,4,Cracker Barrel Old Country Store (901 Fieldstown Road),4.4,64,"Burgers, American, Sandwiches, Family Meals",$,"901 Fieldstown Road, Gardendale, AL, 35071",35071,33.6478117,-86.8307827
208,2,McDonald's® (1309 FORESTDALE BLVD),4,29,"American, Burgers, Fast Food, Fast Food",$,"1309 FORESTDALE BLVD, BIRMINGHAM, AL, 35214",35214,33.5617425,-86.8925979
209,1,Five Guys AL-1183 3345 Lowery Pkwy,4.7,74,"American, Burgers, Sandwich",$,"3345 Lowery Pkwy, Fultondale, AL, 35068",35068,33.6016852,-86.8052927
210,16,Steel City Pops (2821 Central Ave),,,"Desserts, Ice Cream + Frozen Yogurt, Japanese sweets, Juice and Smoothies, Vegetarian Friendly",$,"2821 Central Ave, Homewood, AL, 35209",35209,33.4793,-86.7945
211,15,Market Cafe,,,"Burgers, American, Sandwiches, Salads, Healthy, Pizza, Vegetarian Friendly",$,"808 20th St S, Birmingham, AL, 35205",35205,33.5043148,-86.7992686
212,14,Velvet Kake LLC,,,"Desserts, Comfort Food, Kids Friendly, Exclusive to Eats",$,"5831 1st Ave N, Birmingham, AL, 35212",35212,33.54266,-86.74931
213,13,De Vinci's Pizza,4.6,100,"Pizza, American, Italian, Family Friendly",$,"2707 18th St S, Birmingham, AL, 35209",35209,33.48262,-86.791389
214,12,Home Plate Diner,4.7,34,"American, Vegetarian Friendly",,"2780 Allison Bonnett Memorial Dr Ste 106, Hueytown, AL, 35023",35023,33.45485,-86.96864
215,11,Starbucks (20th Street and 3rd Ave.),4.8,100,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea, Group Friendly",$,"308 20th St South, Birmingham, AL, 35233",35233,33.509565,-86.8028408
216,10,Shiki Thai Sushi Restaurant,4.8,100,"Asian, Asian Cuisine, Family Friendly",$$,"3000 19th St S, Homewood, AL, 35209",35209,33.4783634,-86.7894193
217,9,Surin West,4.8,100,"Thai, Asian, Noodles, Family Friendly, Group Friendly",$,"1918 11th Ave S, Birmingham, AL, 35205",35205,33.5004516,-86.7970053
218,8,Pink Balloon,4.3,13,"Pizza, American, Italian, Allergy Friendly",$,"2801 7th Avenue South, Birmingham, AL, 35233",35233,33.51123,-86.78848
219,6,Hickory Tavern (Brookwood Village),4.6,57,"American, New American, Wings, Burgers, Burgers, Chicken, Steak, Seafood, Sandwich, Sandwiches, Salads, Salads, Tacos, Tacos, Bar Food, Vegetarian Friendly, Kids Friendly, Family Friendly",,"595 Brookwood Vlg, Homewood, AL, 35209",35209,33.470901,-86.7705987
220,5,Outback Steakhouse (1725 Fulton Road),4.5,100,"Burgers, American, Sandwiches, Steak, Seafood, Salads, BBQ, Healthy, Family Friendly",$,"1725 Fulton Road, Fultondale, AL, 35068",35068,33.609342,-86.806909
221,4,Dreamland BBQ (Birmingham),4.5,100,"BBQ, Burgers, Salads, Healthy, Family Friendly",$,"1427 14th Ave S, Birmingham, AL, 35205",35205,33.4939991,-86.802659
222,3,Arby's (996 Forestdale Blvd),4.1,28,"American, Sandwich, Fast Food, Kids Friendly",$,"996, Forestdale, AL, 35214",35214,33.553465,-86.8861985
223,2, Maki Fresh (Cahaba Village Plz),4.7,100,"Sushi, Asian, Japanese, Burgers, Salads, Desserts, Healthy, Family Meals, Family Friendly",$,"2800 Cahaba Village Plz suite 145, Birmingham, AL, 35243",35243,33.4610208,-86.7545052
224,1,Mr. Chen's Authentic Chinese Restaurant,4.6,100,"Chinese, Asian, Family Friendly, Exclusive to Eats, Group Friendly",$,"808 Green Springs Hwy, Homewood, AL, 35209",35209,33.460747,-86.819466
225,5,Fried or Die Chicken (541-B Graymont Ave),,,"Fried Chicken, Sandwiches, Southern, Alcohol",$,"541-B Graymont Ave, Birmingham, AL, 35204",35204,33.50924499,-86.84580706
226,4,Ranch Burger Co. (541-B Graymont Ave),,,"American, Burgers, Sandwich, Alcohol",$,"541-B Graymont Ave, Birmingham, AL, 35204",35204,33.5098,-86.85464
227,3,541-B Graymont Ave,,,"Breakfast and Brunch, American, Comfort Food, Alcohol",$,"541 Graymont Ave W, Birmingham, AL, 35204",35204,33.52286,-86.8077
228,2,Juicy's Cheesesteaks (541-B Graymont Ave),,,"American, Sandwiches, Cheesesteak, Alcohol",$,"541 Graymont Avenue West, Birmingham, AL, 35204",35204,33.50916,-86.84566
229,1,541-B Graymont Ave,,,"Breakfast and Brunch, American, Sandwich, Alcohol",$,"432 8th Avenue West, Birmingham, AL, 35204",35204,33.51347,-86.84387
230,8,Starbucks (Magnolia City Place),4.7,57,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"659 Fieldstown Rd, Gardendale, AL, 35071",35071,33.6504255,-86.8238714
231,7,Copacabana Acai (541-B Graymont Ave),,,"American, Healthy",$,"541-B Graymont Ave, Birmingham, AL, 35204",35204,33.5098,-86.85464
232,6,The Seafood King (Homewood),4.3,100,"Seafood, Comfort Food, Cajun",$,"180 State Farm Pkwy, Birmingham, AL, 35209",35209,33.44986,-86.82377
233,3,"Tropical Smoothie Cafe (225 State Farm Parkway, Suite 101)",4.7,29,"American, Juice and Smoothies, Sandwich",$,"225 State Farm Parkway, Homewood, AL, 35209",35209,33.44669,-86.82647
234,5,Subway (4024 Veterans Memorial Dr),,,"Fast Food, Sandwich, American",$,"4024 Veterans Memorial Dr, Adamsville, AL, 35005",35005,33.59628,-86.94125
235,2,Kale Me Crazy (Homewood),4.8,37,"Salads, American, Vegetarian, Healthy",$,"1831 28TH AVE. SOUTH SUITE 106, Homewood, AL, 35209",35209,33.4809878,-86.790301
236,1,Farm Bowl Juice Co,,,"Juice and Smoothies, Bowls, Gluten Free",,"1920 29th Ave. S, Birmingham, AL, 35209",35209,33.47991,-86.78877
237,18,Corey's Restaurant (1800 24th St SW),,,"Burgers, American, Sandwiches",$,"1800 24th St SW, Birmingham, AL, 35211",35211,33.46657,-86.87428
238,17,Cici's Pizza (808 Greensprings Highway),,,"Pizza, American, Italian",$,"808 Green Springs Highway, Homewood, AL, 35209",35209,33.4610406,-86.8194259
239,16,Hootie's Bait &amp; Tackle (1278 Oak Grove Road),,,"American, Burgers, Sandwich, Seafood, Fish and Chips, Desserts, Fast Food, Bar Food",$$,"1278 Oak Grove Road, Birmingham, AL, 35209",35209,33.4431257,-86.8291813
240,15,Coop &amp; Run (1709 Fulton Rd),,,"American, Fried Chicken",$$,"1709 Fulton Rd, Fultondale, AL, 35068",35068,33.60956,-86.80566
241,14,"Honey Baked Ham (7001 Crestwood Blvd, Ste 114)",5,11,"Sandwich, Family Meals",$,"7001 Crestwood Blvd, Ste 114, Birmingham, AL, 35213",35213,33.5279384,-86.7303598
242,13,KFC (1229 Forestdale Boulevard),,,"American, Fast Food, wings, Family Meals",$,"1229, Forestdale, AL, 35214",35214,33.56078,-86.8918946
243,12,"Church's Chicken  (1145 Third Avenue, West)",3.9,25,"Comfort Food, American, Wings",$,"1145 Third Avenue, West, Birmingham, AL, 35204",35204,33.504979,-86.856609
244,11,Hooters (Homewood),4.5,55,"American, Wings, Bar Food, Chicken, Burgers",$$,"1278 Oak Grove Road, Birmingham, AL, 35209",35209,33.4430986,-86.8293364
245,10,Maya Mexican Restaurant (Homewood),4.7,34,"Mexican, Latin American, Comfort Food",$,"308 Oxmoor Rd, Homewood, AL, 35209",35209,33.4663,-86.82148
246,9,Umami,4.7,58,"Sushi, Rolls, Comfort Food",,"2808 7th Avenue South, Birmingham, AL, 35233",35233,33.51169,-86.78845
247,8,Logan's Roadhouse 479 (3387 Lowery Parkway),4.2,100,"Burgers, American, Sandwiches, Family Meals",$,"3387 Lowery Parkway, Fultondale, AL, 35068",35068,33.6030277,-86.8065542
248,7,Popeyes Louisiana Kitchen (725 11Th Ct W),3.9,10,"American, Chicken, Family Meals, Fried Chicken, Comfort Food",$,"725 11th Ct W, Birmingham, AL, 35204",35204,33.5220781,-86.8485497
249,6,Applebee's (5 Points West),4,100,"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings, Family Meals",$$,"2246 Bessemer Road, Birmingham, AL, 35208",35208,33.4977003,-86.8771774
250,5,Pizza Hut (2145 Bessemer Rd),4.4,50,"Fast Food, Italian, pizza, wings",$,"2145 Bessemer Rd, Birmingham, AL, 35210",35210,33.49433,-86.87952
251,4,Krystal (219 Forrest Road),,,"Fast Food, American, Burgers",$,"219 Forrest Road, Hueytown, AL, 35023",35023,33.45059,-86.98639
252,3,Papa Johns (2480 Palomino Lane),3.8,14,"Pizza, Wings, Sandwiches, Desserts, American, Traditional American, Fast Food",$,"2480 Palomino Lane, Forestdale, AL, 35214",35214,33.58211,-86.9203
253,2,Taco Bell (1101 Forestdale Blvd),4,26,"Burritos, Fast Food, Mexican",$,"1101 Forestdale Blvd, Birmingham, AL, 35214",35214,33.557972,-86.8897092
254,1,Walgreens (1551 Forestdale Blvd),,,"Pharmacy, Convenience, Everyday Essentials, Baby",$,"1551, Forestdale, AL, 35214",35214,33.56747,-86.89792
255,113,Church's Chicken (1428 Forestdale Blvd),,,"Fast Food, Chicken, Wings",$,"1428 Forestdale Blvd, Birmingham, AL, 35214",35214,33.56352,-86.89528
256,27,Winged Fate,,,"Chicken, Fast Food, American, Comfort Food, Diner, Wings",,"1100 Forestdale Boulevard, Birmingham, AL, 35214",35214,33.55741,-86.8903
257,1,Thirstea Tea (Pizitz),,,"Bubble Tea, Juice and Smoothies, Bubble Tea",$,"120 19th St N, Birmingham, AL, 35203",35203,33.51417967,-86.80817932
258,146,Exotic Wings &amp; Things,,,"Halal, Chicken, Middle Eastern",,"208 Green Springs Avenue South, Birmingham, AL, 35205",35205,33.484584,-86.823947
259,66,Lisa's Rolled Ice Cream,,,"Ice Cream &amp; Frozen Yogurt, Desserts",,"1450 Beauty Cir, Birmingham, AL, 35214",35214,33.563287,-86.893744
260,16,Taziki's Mediterranean Café (301 18th Street South),,,"Healthy, Sandwich, Soup",$$,"301 18th Street South, Birmingham, AL, 35233",35233,33.50846,-86.80499
261,46,Emily's Heirloom Pound Cakes ,,,"Black-owned, Desserts",,"195 Vulcan Road, Homewood, AL, 35209",35209,33.46537,-86.82661
262,55,Cosmic Wings (Fultondale),,,"American, Bar Food, Wings, Fast Food, Chicken, Family Meals, Exclusive to Eats, Comfort Food",$,"1250 Boots Blvd, Fultondale, AL, 35068",35068,33.61049,-86.80198
263,8,Cookie Dough Magic,5,23,"Dessert: Other, Ice Cream + Frozen Yogurt",$,"400 41st St S, 102, Birmingham, AL, 35222",35222,33.5224476,-86.7734239
264,39,Spice Route,,,"Indian, Vegetarian, Pakistani, Indian Curry, Vegan",,"1024 20th Street South Unit 101, Birmingham, AL, 35205",35205,33.5009,-86.7969
265,125,"Darryn's Deli [TAXTECH-889 - Birmingham, AL]",,,"Drinks, Turkish",,"313 Valley Avenue, Birmingham, AL, 35209",35209,33.47092,-86.82322
266,61,Krystal (1119 Main Street),,,"American, Burgers, Fast Food",$,"1119 Main Street, Gardendale, AL, 35071",35071,33.65443,-86.81138
267,80,Twisted Tenders (3387 Lowery Pkwy.),,,"Chicken, Wings, Sandwiches, Comfort Food, Family Meals",$$,"3387 Lowery Pkwy., Fultondale, AL, 35068",35068,33.60306,-86.80582
268,7,Church's Chicken  (4009 Vanderbilt Road),4.3,16,"Comfort Food, American, Wings, Family Meals",$,"4009 Vanderbilt Road, Birmingham, AL, 35217",35217,33.5625333,-86.7829696
269,73,Zaxby's (1304 Montgomery Highway),,,"Comfort Food, American, Wings",$,"1304 Montgomery Hwy, Vestavia Hills, AL, 35216",35216,33.428164,-86.791471
270,4,Jim 'N Nick's Bar-B-Q (Homewood),4.4,93,"BBQ, Sandwich, Salads",,"220 Oxmoor Road, Homewood, AL, 35209",35209,33.46366,-86.828354
271,91,Ministry Of Curry,,,"Indian, Vegetarian, Pakistani, Indian Curry, Healthy",,"1024 20th Street South Unit 101, Birmingham, AL, 35205",35205,33.5009,-86.7969
272,80,Honey Baked Ham (601 Montgomery Hwy),,,"Sandwich, Family Meals",$,"601 Montgomery Hwy, Vestavia Hills, AL, 35216",35216,33.449031,-86.788715
273,70,"Church's Chicken (3052 Jefferson Avenue, Sw)",,,"Fast Food, Chicken, American",$,"3052 Jefferson Avenue Southwest, Birmingham, AL, 35211",35211,33.47018,-86.88269
274,35,Ember Smoked BBQ  (3387 Lowery Pkwy.),,,"American, Steak, Sandwiches",$$,"3387 Lowery Pkwy., Fultondale, AL, 35068",35068,33.60306,-86.80582
275,5,Jim 'N Nick's Bar-B-Q (5 Points South),4.6,100,"BBQ, American, Burgers",,"1908 11th Ave S, Birmingham, AL, 35205",35205,33.50059,-86.79728
276,2,Applebee's (Fultondale),4.4,36,"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings, Family Meals",$$,"1250 Boots Blvd., Fultondale, AL, 35068",35068,33.6104011,-86.80215
277,24,"Church's Chicken  (9929 Parkway, East)",,,"Comfort Food, American, Wings",$,"9929 Parkway, East, Birmingham, AL, 35215",35215,33.6099101,-86.687777
278,23,Smoothie King (1926 28Th Ave. South),4.9,21,"Juice and Smoothies, Healthy, Desserts",$$,"1926 28Th Ave. South, Birmingham, AL, 35209",35209,33.48152,-86.78777
279,18,Papa Johns (1429 11Th Avenue South),4.5,100,"Desserts, PIzza, Wings, Sandwiches",$,"1429 11Th Avenue South, Birmingham, AL, 35205",35205,33.496737,-86.803975
280,1,Holly Pond Cafe,,,"Coffee and Tea, American, Breakfast and Brunch",$$,"10800 U.S. 278, Holly Pond, AL, 35083",35083,34.17416,-86.61697
281,2,Yogurt Street,,,"Ice Cream &amp; Frozen Yogurt, Comfort Food, Desserts",,"Market Platz Center &amp; Olive Street Southwest, Cullman, AL, 35055",35055,34.15158,-86.83939
282,21,JoJo's Po'Boy Shack,,,Cajun,,"1725 Broadwell Mill Road, Jacksonville, AL, 36265",36265,33.86617,-85.84036
283,5,Tre Ragazzi's Italian Cafe Glencoe,,,"Italian, Pasta, Comfort Food",$$,"616 Banks Street, Glencoe, AL, 35905",35905,33.96692,-85.94171
284,7,Pizza Hut (510 E Meighan Blvd # 7),,,"Fast Food, Italian, pizza, wings",$,"510 E Meighan Blvd # 7, Gadsden, AL, 35903",35903,34.00904,-85.98595
285,20,Jefferson's Gadsden,,,"Burgers, American, Sandwiches",$,"529 Broad Street, Gadsden, AL, 35901",35901,34.0143908,-86.0056472
286,19,Cosmic Wings - Gadsden,,,"American, Bar Food, Wings, Fast Food, Chicken, Family Meals, Exclusive to Eats, Comfort Food",$,"1722 Rainbow Drive, Gadsden, AL, 35901",35901,33.98055,-86.00622
287,18,Tre's Southern Cafe,,,"Burgers, American, Sandwiches",$$,"620 Banks Street, Glencoe, AL, 35905",35905,33.96584,-85.9413
288,17,Burger King (1980 Highway 77),,,"American, burger, Fast Food, Family Meals",$,"1980 AL-77, Southside, AL, 35907",35907,33.9254275,-86.0232783
289,4,"Moe's Southwest Grill (510 East Meighan Blvd., Suite A1)",,,"Mexican, Fast Food, Comfort Food",$,"510 East Meighan Blvd., Gadsden, AL, 35903",35903,34.0101339,-85.9852471
290,12,Taco Bell (579 E. Meighan Boulevard),,,"American, Fast Food, wings, Family Meals",$,"579 E. Meighan Boulevard, Gadsden, AL, 35903",35903,34.00778,-85.98384
291,16,McDonald's (616 W Chastain Boulevard),,,"American, burger, Fast Food",$,"616 W Chastain Boulevard, Glencoe, AL, 35905",35905,33.9473,-85.92712
292,2,Krispy Kreme (504 E. Meighan Blvd.),,,"Breakfast and Brunch, Bakery, Desserts",$,"504 E. Meighan Blvd., Gadsen, AL, 35903",35903,34.0092,-85.9856644
293,15,El Patron Mexican Restaurant,,,"Mexican, Latin American, New Mexican",$$,"607 East Meighan Boulevard, Gadsden, AL, 35903",35903,34.00745,-85.98179
294,14,Wendy's  (410 E Meighan Blvd),,,"American, Burgers, Fast Food",$,"410 E Meighan Blvd, Gadsden, AL, 35903",35903,34.00966,-85.987256
295,13,KFC (579 E. Meighan Boulevard),,,"American, Fast Food, wings",$,"579 E. Meighan Boulevard, Gadsden, AL, 35903",35903,34.0078,-85.98365
296,12,Captain D's (505 East Meighan Boulevard),,,"Seafood, Fast Food, Fish and Chips, American, Family Meals",$,"505 East Meighan Boulevard, Gadsden, AL, 35903",35903,34.0082943,-85.9858561
